lane,type,d,v,delta_crash,P_lC,P_nlC
2,2,50,-1,0,0.88,0.12
2,2,51,-1,0,0.88,0.12
2,2,52,-1,0,0.89,0.11
2,2,53,-1,0,0.89,0.11
2,2,54,-1,0,0.9,0.1
2,2,55,-1,0,0.9,0.1
2,2,56,-1,0,0.91,0.09
2,2,57,-1,0,0.91,0.09
2,2,58,-1,0,0.92,0.08
2,2,59,-1,0,0.92,0.08
2,2,60,-1,0,0.92,0.08
2,2,61,-1,0,0.93,0.07
2,2,62,-1,0,0.93,0.07
2,2,63,-1,0,0.94,0.06
2,2,64,-1,0,0.94,0.06
2,2,65,-1,0,0.95,0.05
2,2,66,-1,0,0.95,0.05
2,2,67,-1,0,0.95,0.05
2,2,68,-1,0,0.96,0.04
2,2,69,-1,0,0.96,0.04
2,2,70,-1,0,0.96,0.04
2,2,71,-1,0,0.97,0.03
2,2,72,-1,0,0.97,0.03
2,2,73,-1,0,0.98,0.02
2,2,74,-1,0,0.98,0.02
2,2,75,-1,0,0.98,0.02
2,2,76,-1,0,0.99,0.01
2,2,77,-1,0,0.99,0.01
2,2,78,-1,0,0.99,0.01
2,2,79,-1,0,1,0
2,2,80,-1,0,1,0
2,3,1,-1,0,0.02,0.98
2,3,2,-1,0,0.03,0.97
2,3,3,-1,0,0.05,0.95
2,3,4,-1,0,0.07,0.93
2,3,5,-1,0,0.08,0.92
2,3,6,-1,0,0.1,0.9
2,3,7,-1,0,0.12,0.88
2,3,8,-1,0,0.13,0.87
2,3,9,-1,0,0.15,0.85
2,3,10,-1,0,0.16,0.84
2,3,11,-1,0,0.18,0.82
2,3,12,-1,0,0.19,0.81
2,3,13,-1,0,0.21,0.79
2,3,14,-1,0,0.22,0.78
2,3,15,-1,0,0.24,0.76
2,3,16,-1,0,0.25,0.75
2,3,17,-1,0,0.27,0.73
2,3,18,-1,0,0.28,0.72
2,3,19,-1,0,0.3,0.7
2,3,20,-1,0,0.31,0.69
2,3,21,-1,0,0.32,0.68
2,3,22,-1,0,0.34,0.66
2,3,23,-1,0,0.35,0.65
2,3,24,-1,0,0.37,0.63
2,3,25,-1,0,0.38,0.62
2,3,26,-1,0,0.39,0.61
2,3,27,-1,0,0.41,0.59
2,3,28,-1,0,0.42,0.58
2,3,29,-1,0,0.43,0.57
2,3,30,-1,0,0.45,0.55
2,3,31,-1,0,0.46,0.54
2,3,32,-1,0,0.47,0.53
2,3,33,-1,0,0.49,0.51
2,3,34,-1,0,0.5,0.5
2,3,35,-1,0,0.51,0.49
2,3,36,-1,0,0.52,0.48
2,3,37,-1,0,0.54,0.46
2,3,38,-1,0,0.55,0.45
2,3,39,-1,0,0.56,0.44
2,3,40,-1,0,0.57,0.43
2,3,41,-1,0,0.58,0.42
2,3,42,-1,0,0.6,0.4
2,3,43,-1,0,0.61,0.39
2,3,44,-1,0,0.62,0.38
2,3,45,-1,0,0.63,0.37
2,3,46,-1,0,0.64,0.36
2,3,47,-1,0,0.66,0.34
2,3,48,-1,0,0.67,0.33
2,3,49,-1,0,0.68,0.32
2,3,50,-1,0,0.69,0.31
2,3,51,-1,0,0.7,0.3
2,3,52,-1,0,0.71,0.29
2,3,53,-1,0,0.72,0.28
2,3,54,-1,0,0.73,0.27
2,3,55,-1,0,0.75,0.25
2,3,56,-1,0,0.76,0.24
2,3,57,-1,0,0.77,0.23
2,3,58,-1,0,0.78,0.22
2,3,59,-1,0,0.79,0.21
2,3,60,-1,0,0.8,0.2
2,3,61,-1,0,0.81,0.19
2,3,62,-1,0,0.82,0.18
2,3,63,-1,0,0.83,0.17
2,3,64,-1,0,0.84,0.16
2,3,65,-1,0,0.85,0.15
2,3,66,-1,0,0.86,0.14
2,3,67,-1,0,0.87,0.13
2,3,68,-1,0,0.88,0.12
2,3,69,-1,0,0.89,0.11
2,3,70,-1,0,0.9,0.1
2,3,71,-1,0,0.91,0.09
2,3,72,-1,0,0.92,0.08
2,3,73,-1,0,0.93,0.07
2,3,74,-1,0,0.94,0.06
2,3,75,-1,0,0.95,0.05
2,3,76,-1,0,0.96,0.04
2,3,77,-1,0,0.97,0.03
2,3,78,-1,0,0.98,0.02
2,3,79,-1,0,0.99,0.01
2,3,80,-1,0,1,0
